"id","name","gid"
"1192","Master Slash Slave","1a6f9929-4c3b-4a6f-99e9-ce0746c60fb9"
"1193","Bionic & Split",\N
"1194","College feat Minitel Rose",\N
"1195","YACHT","f6a0a03f-3b2f-4d3a-b4b4-34ca4ce7f3cb"
"1196","Zach Condon of Beirut",\N
"1197","Nathaniel Mayer","469d69cf-4971-468a-b9f8-be710a3fdd83"
"1198","The Heavy","ea99eec5-bd72-4b4f-86e4-54c5a34f7e10"
"1199","Dark Dark Dark","758846a6-bda2-4e10-8b7c-6f21a83beb04"
"1200","Zeibura S. Kathau",\N
"1201","T-Pain","ce55e49a-32f4-4757-9849-bf04d06d5fcc"
"1202","Clues","6453d712-861c-4531-bbfa-e466eb714ad8"
"1203","Cello Zero","f528771a-db18-429b-9aa5-106b21a4e32a"
"1204","Pacific!","ebeebe21-487e-4ade-b655-21d3c4ec6601"
"1205","Kill The Client","0bd6ba12-1568-4b05-97e2-ec4aab47af0a"
"1206","Planks","0c30f358-5e4b-4135-85bd-8e1b2940588e"
"1207","Black Elk","e9ff4359-f236-4d86-840b-3fe6ffcc4bfb"
"1208","Black Diamond Bay","46527e98-af6d-41af-9ed0-7cf0acae064d"
"1209","Free Blood","cdec201b-7545-49fb-9763-f65057b7ecbf"
"1210","Buraka Som Sistema","2061f628-01cd-4343-a078-900f639d67fe"
"1211","Mickey Hess","3c757687-f3bb-4a98-9495-fd7ef5888dd4"
"1212","The Phantom Band","46d5c017-c2ea-4482-a203-82b959b5548e"
"1213","Podington Bear","2c15f704-d0f3-4175-80c4-97f395ad7d9a"
"1214","David Murray","578a7a1d-981e-4b7c-a6ee-f3f2c1b8f100"
"1215","Mason Proper","7fb7d3da-b73e-4f23-89ef-b7a11eac677a"
"1216","JBAG","30e186d9-4c9f-4bfc-ac52-71f4039c821e"
"1217","Team B","7e32b0d3-957e-451a-beef-a01a356b939d"
"1218","Keren Ann","8bb436cd-8fbf-48c6-9fc8-a172c27e24ba"
"1219","The Kills","2c629b8c-d751-4131-b785-5690bb5e0fd7"
"1220","Fake Male Voice",\N
"1221","Gigi","6d086ff7-52c7-43c8-90dc-888d5ccd4ec5"
"1222","Angil + Hiddntracks",\N
"1223","Don Cavalli","792535d1-eb42-4c48-aad9-2766665c944d"
"1224","Elisa F.",\N
"1225","Elisa Flynn",\N
"1226","The Microphones","6f2f87e7-3ce9-4f1c-81dd-6f068a78cf26"
"1227","The Parties","c8c8513f-4c96-464c-9d2a-da05e3cd95b2"
"1228","****",\N
"1229","Alela Diane","8682866a-4f7a-43f5-83b2-06eabd0f2d4c"
"1230","Shawn Mullins","f20e3539-bf98-4066-85eb-12f254545660"
"1231","Denison Witmer","4cfe744b-fcfc-4d05-8627-d0f4f3969163"
"1232","The Harpeth Trace",\N
"1233","The Wrens","492c18bc-ffbe-43b1-a22a-9bb801216b96"
"1234","Sexy Kids","0d6da993-f7b0-4ff2-9a6f-d546e5eb37e9"
"1235","The Matthew Herbert Big Band","0a6eb633-fb2c-4683-9783-58c4e86ea740"
"1236","The Smashing Pumpkins","ba0d6274-db14-4ef5-b28d-657ebde1a396"
"1237","Valina","9ee7b3e1-26b3-4a50-95bd-f3ee23523eb8"
"1238","Old School Tie","c829ef50-95a0-409f-88c9-a583af07e5e1"
"1239","Phil and the Osophers","9e7aca27-16ea-4596-9961-c915d0664d84"
"1240","The Sword","40dc452a-6b63-4b7e-a106-062739155866"
"1241","Dave Spoon & Pete Tong",\N
"1242","Green Velvet presents Jamie Principle",\N
"1243","Architecture in Helsinki","b91f0973-002e-4237-a39f-c7e02e786e53"
"1244","Rufus Wainwright","78e46ae5-9bfd-433b-be3f-19e993d67ecc"
"1245","Leonard Cohen","65314b12-0e08-43fa-ba33-baaa7b874c15"
"1246","OH SNAP!! ft. Jen Lasher",\N
"1247","Top Billin","53308992-b56c-4dff-a501-4baa868db69c"
"1248","Loose Shus","fa50592e-ae8d-4f68-9c4d-3acdeb035227"
"1249","The Outrunners","62135f6d-cd82-47e0-9cf8-4096531b2511"
"1250","GRUM","ec4a9bed-1a6e-4b74-ac3e-53bbcea1bb94"
"1251","blue eyes (orig by Grum)",\N
"1252","T-Pain & Justin Timberlake",\N
"1253","Black Kids Feat. Lil Wayne",\N
"1254","T.I.","f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62"
"1255","Britney Spears and Justin Timberlake",\N
"1256","LeLe","4e7be725-43c2-4bb3-a407-4001f7aefad9"
"1257","Plus Move",\N
"1258","Metronomy","93eb7110-0bc9-4d3f-816b-4b52ef982ec8"
"1259","Lost Valentinos","4a99d09f-e6f0-494b-86a0-16ad6fd6bc3b"
"1260","Mother Mother","69681b02-05b8-4685-80cb-e98983b7a96f"
"1261","Tony Randall","43ed812f-bb06-499b-810d-e95b64a8e943"
"1262","Herman Dune","d5a7104a-aad6-4827-8ef5-680041ae80a8"
"1263","Cory Chisel And The Wandering Sons","7e8519da-099f-483e-a1e3-7ee0cb38b806"
"1264","Hafdis Huld","43090d53-8e5a-421f-8840-b9a2cffff3c0"
"1265","Lola Johnson",\N
"1266","Luke Temple","27c978f2-284d-469f-a116-23f7fca9a6fc"
"1267","The Voxys",\N
"1268","Frankmusik","612231ce-633b-4ebc-99bf-9b14e8d1cb74"
"1269","Ben Sollee","7f5eb33d-4309-4520-a1c1-f2d35bc769ec"
"1270","Ben Nichols","ba132a74-82a8-4702-a60b-ca2098113581"
"1271","Populous","e1ce2605-8406-4933-b7d8-89e106e3b6ed"
"1272","Madonna","79239441-bfd5-4981-a70c-55c3f15c1287"
"1273","Death Cab For Cutie","0039c7ae-e1a7-4a7d-9b49-0cbc716821a6"
"1274","Drink Up Buttercup","dd4b549e-c9eb-4f50-9aa9-64fd811e57bb"
"1275","Warmer Milks","df345f5c-0545-4941-9a13-be10568d6e5a"
"1276","Astrid Swan","9eebb85d-2fe5-405b-9eef-b03d73f73730"
"1277","Au Revoir Simone","e7ad821c-7168-4f98-8998-84e8a12de9e2"
"1278","Danielson","6872de97-e58b-4eb1-81de-a2ddf0a05f04"
"1279","Moon + Moon",\N
"1280","Spindrift","04f38553-75e7-4ee9-adeb-cc66849b5565"
"1281","Bricolage","c0aa5cd8-f287-4531-82d4-c8b36eaf885e"
"1282","Gentleman Auction House","fca19891-0d65-466d-ac93-ce7dc20c9133"
"1283","Golden Bloom","60c9d3fb-592d-4802-a616-17c031557fd9"
"1284","Michael Zapruder's Rain Of Frogs","8dd6e5e9-eb1b-4e2c-b4cd-458dd0f93bfb"
"1285","The Soft Hands","ec4f0f4e-7d1e-4c82-b2be-e5348f7e1189"
"1286","Vivian Darkbloom",\N
"1287","Arch M",\N
"1288","The Kiss-Off",\N
"1289","DJ Rolando , The Aztec Mystic",\N
"1290","Sebastien Leger",\N
"1291","Kevin Rudolf & Nas",\N
"1292","Jay-Z","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"1293","Harry Pussy","b93ae6ef-4371-4d67-8358-18255547cf85"
"1294","Conor Oberst","0eee89dc-7d86-4a15-97be-011652c49288"
"1295","Team B (Kelly Pratt of Beirut and Arcade Fire)",\N
"1296","Nachtmystium","7b8d0768-7bef-4c01-ba61-1150e72b49bc"
"1297","Fol Chen","45e0766f-0a92-4592-a71e-c7c80b1ce008"
"1298","Los Campesinos!","e1194e66-e4f0-4351-9d26-ac95df530d0c"
"1299","pretend you're happy",\N
"1300","Dirty Beaches","ff9fe073-0ccc-481e-bcd5-bc26ce15897c"
"1301","Robin Tymm","9e7261ec-7941-4c1b-97c8-1f9269682686"
"1302","Boy Eats Drum Machine","2b03e696-edc0-478c-b6b7-b9d6ba9c3c98"
"1303","The Lucksmiths","0181f745-7f48-4065-9089-f42810b52149"
"1304","Luke Jackson","075ba2b9-59bc-419b-9c60-8b711ea5d810"
"1305","Simon Says No!","59591b38-8f38-46f6-9deb-a68aae5844a9"
"1306","Kill Surf City","5fbd4764-05e4-4cde-abeb-849a8ca55ce5"
"1307","Wintersleep","cda8e877-fe39-4939-8b09-045d68617367"
"1308","Tom Schraeder & His Ego",\N
"1309","Sleeping States","829a1595-6752-4d96-bd03-01cbb6232f03"
"1310","Captain Of Industry","fb1460da-62af-41a8-9d7b-8eb8850e7549"
"1311","Surf City","5fbd4764-05e4-4cde-abeb-849a8ca55ce5"
"1312","BURNS","df9c5e32-c086-4a91-9830-46bbe972908e"
"1313","In Flagranti","6a4736b5-8960-4512-98ec-dbbb87447ede"
"1314","Bruno Cried","b6c23ecf-5632-4881-99ce-359cfe0712ec"
"1315","Skew","48f21b1e-240b-48f2-ba4b-13bdc2660e40"
"1316","The FADER",\N
"1317","The Chairs","18dbfee5-4592-4ba0-821e-d3f11ab9b5ff"
"1318","Big P.O.P.E. feat Wale",\N
"1319","Ducktails","06b0aa09-5b86-4d41-88a2-e86bd8df1555"
"1320","Calico Horse","8dae2741-5b52-44a7-94a9-c3d87f843fa3"
"1321","Petra Haden","148b4b5a-cbd9-44cc-bd56-b91781497fc7"
"1322","Piano Magic","88861c95-0cd8-4710-81ef-6cecd7ea8ff5"
"1323","Braids","c391fd22-da05-4e97-ad55-41bf91e0c1cc"
"1324","MGMT ft. Jim Jones","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1325","The Broken West","b0db1836-68e8-4fa4-93f7-f19ea5fce809"
"1326","Army Navy","757790a5-ef36-471d-a686-0c57c956b0ef"
"1327","Heads We Dance","bc11dca9-e959-471b-a4c5-0200f63d25c0"
"1328","We Landed On The Moon!",\N
"1329","Crooked Fingers","d935bec6-cab7-46cc-bf8b-ca089563b985"
"1330","Grateful Dead","6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6"
"1331","Warren Zevon","970fb29f-e288-403e-a388-d2a7889bfa47"
"1332","David Bromberg","00daff08-6cd1-4f91-b1ec-2f8ce8603442"
"1333","Gerry Rafferty","563201cb-721c-4cfb-acca-c1ba69e3d1fb"
"1334","Sam Cooke","6c8fd0be-d961-454c-aee0-4366a6dbc993"
"1335","CROWPATH","892aa1d1-2a72-4881-90b2-e01f2441d2f2"
"1336","Cripple Bastards","638c86ec-c55b-45ce-bca2-00f2e7eb77dd"
"1337","Kylesa","e6ed56ae-c477-48fa-a53b-63f6cbc4a3c3"
"1338","Cotton Jones","04380c85-62e3-402e-9c6e-520f6d16a553"
"1339","Coeur de Pirate","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1340","FemBots","14275ff2-b1cb-4652-a5d4-2d26b71cf259"
"1341","The LeeVees","62b9cdd6-506d-4e5c-bbaf-4d4e9e6cb4c3"
"1342","Ween","c0eee88b-47f2-4cd2-ac48-a045e902a432"
"1343","Mother Hips","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1344","Mount Eerie","e5306b29-16c0-4520-bb05-6b21f041b2f0"
"1345","International Jetsetters","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1346","Mike Bones","33f34a8f-1ef5-4173-9368-5a59f6a9aeec"
"1347","Stacy Lloyd Brown","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1348","Willy Baxter","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1349","Antipop Consortium","e9047e79-300c-4a0e-9110-621aa4a2d3bc"
"1350","Slim Thug","e0f5273c-637e-4e10-8304-81f2f9a31523"
"1351","Mike Jones","08962fc5-ed17-453b-9c68-ff7922eb4957"
"1352","Z-Ro","36cf5c5e-14fb-42c0-a232-56bd449a81df"
"1353","Cheb Zergui","d1130185-b22e-4a89-8812-400390e1b2ba"
"1354","Air France","0d360231-f492-46ac-baf0-4f84ac6e8b17"
"1355","Will Quinlan & The Diviners","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1356","The Miserable Rich","86704ec2-bf92-4d8d-925f-d55db3653f0e"
"1357","Sync Filmico","1d5e1ba6-f873-40e5-9aa3-0cc764ffa8d3"
"1358","The Temper Trap","bb6eaced-69dd-4636-829f-9f987acc4fc3"
"1359","Cap Pas Cap","33f2e75d-fc04-4064-8b62-eb5d075e4466"
"1360","did","b9b2690c-208c-4d01-831a-17b911a6e88f"
"1361","My Little Pony","bf519b9c-373d-4a1b-a923-851cd817ba9c"
"1362","Cementerio Club","e3f041cb-4170-469c-a458-5921844a0fd1"
"1363","Blänk","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1364","Dances With White Girls","c0d70be4-419a-43a7-874f-50ca7acd88e3"
"1365","Cut Copy","caaba574-dfbc-4681-8e56-19b5150897d2"
"1366","Chromeo","647221d0-f6b1-4e03-924c-c59b8059536f"
"1367","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d"
"1368","Fire on Fire","e564f7d1-8651-43bd-b6ae-008f71d2d380"
"1369","Amazing Baby","009d1a78-80cb-4399-9bd4-b13d5e15a968"
"1370","Threatmantics","450464ae-37c1-45ea-ab32-3ccf00604b28"
"1371","MR OIZO","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1372","Cosmetics","5d959c3f-7f4b-42cf-8708-869251163089"
"1373","Sam Bennett","4a019de3-8884-4a27-9394-b7a8857fdef8"
"1374","Hemme Fatale","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1375","Beta Satan","de45d1f2-d631-4a05-8234-b0eedf8490bf"
"1376","The Pretenders","75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"1377","Fewn","3205b3da-67cb-41c4-8ed2-0524a89bdbf3"
"1378","Rachmaninoff","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1379","Flat Foot","aa924e74-5f57-4b5a-b326-92f7226a0c53"
"1380","Uwe Kröger","28708479-2b49-4b4b-8170-1021f6985dc1"
"1381","Mister Bond","0b32f056-ebba-46ef-812a-01dc70589eb2"
"1382","T. Dekker","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1383","Beaver Harris & the360 Degree Music Experience","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1384","Elliott Brood","6407b0d9-23d6-4e6a-a050-7fd576a52867"
"1385","Jonquil","69596b1a-865d-4560-8034-0104b394fc89"
"1386","A1 Bassline","c144e29c-3129-4803-aa80-639676774919"
"1387","Vetiver","328068c9-ee60-408e-8c24-b1dc1ae08b94"
"1388","The Wizards","8b14860a-12c6-4a44-99cd-22aec40fad19"
"1389","Catherine Wheel","37e3dd97-73f9-4c69-b50d-0c0e3c47c40c"
"1390","Michael Stanley Band","4e744ffc-767a-4b18-b485-47d4b123ff4a"
"1391","Widespread Panic","3797a6d0-7700-44bf-96fb-f44386bc9ab2"
"1392","Bonnie","053d2926-6eb8-46d3-b642-e384029f5e82"
"1393","Galaxie 500","4de3cfed-b459-42bd-bfbb-7a843fbc73df"
"1394","Andy Yorke","995e64b4-eddb-4da9-859a-cc558b718cdf"
"1395","Brent Amaker",\N
"1396","The Kindness Kind","88b1afdf-b006-45f9-8530-cdba163ef38f"
"1397","Blue Eyed Blacks","dcdbff1a-46c8-4edf-8cf6-1c2dae22d842"
"1398","David Brusie","028dd016-30cc-4f58-89a5-677da61b3484"
"1399","Golden Boots","54240962-8343-4233-a59a-0b30b781a8f5"
"1400","H-Burns","444dfc12-aa86-49d7-bd44-e188fd1b9cd8"
"1401","The Hush Now","81271d69-e10b-48da-a431-d4ed5d699e98"
"1402","Over the Rhine","88afd639-e4bd-4abd-b396-2c2d18e3157e"
"1403","Mondkopf","0d117faf-140f-4875-8793-c539e21df5b0"
"1404","Yubaba",\N
"1405","The King Khan & BBQ Show","b978a42e-0b15-4987-9434-8805370f3f83"
"1406","Red Cortez","d748d87a-3228-4932-a0f9-d9ec45687609"
"1407","Lulu Rouge","d5d50cb7-3921-4de7-89d3-72b215b60693"
"1408","Snap!","cd23732d-ffd2-444e-8884-53475d7ac7d9"
"1409","Marcus Rombo",\N
"1410","Lil Wayne, Gudda Gudda",\N
"1411","Lil Wayne, Jae Millz",\N
"1412","Lil Wayne, Drake",\N
"1413","LA The Darkman, Jae Millz, Gudda Gudda",\N
"1414","The Game, Tyga, Gudda Gudda",\N
"1415","Tokyo Police Club","35a6a353-b186-4c13-a264-d18d5e2ce853"
"1416","StrangeLights",\N
"1417","Lucinda Williams","21685b15-3074-446e-aa1d-ff7157014f53"
"1418","Glen Campbell","57976431-1a5c-4968-a422-b92c5e9b0d4f"
"1419","Filligar","2088f1eb-78a0-4eac-a41d-613688eb827a"
"1420","Benji Hughes","3a4dbe08-8189-4207-a92e-93c6a054f71f"
"1421","The Music","62cfba2f-d6da-4c93-a2e2-a7922fe47d1b"
"1422","Novel","857dd8cc-890c-4f01-befa-db560275d78b"
"1423","Blind Pilot","215f057c-fb64-4b27-abf2-1871e71912d9"
"1424","Crystal Castles","b1570544-93ab-4b2b-8398-131735394202"
"1425","Spacekamp",\N
"1426","Peasant","6d11618b-0154-4805-aff2-7ee6c559d671"
"1427","Yo La Tengo","3f542031-b054-454d-b57b-812fa2a81b11"
"1428","Erran Baron Cohen","ef5a14e9-9a24-479b-8a46-9daf5a28e857"
"1429","DJ Balagan",\N
"1430","Boston Spaceships","e2554b0a-c275-47af-988b-e30e2876ac9b"
"1431","PDF Format","a3ca5f03-eada-4573-88ad-7b37eafb237c"
"1432","Eksi Ekso","3d4e116e-6716-4ac1-86a7-8a7544ca3085"
"1433","Chris Whitley","828d31c5-d15a-4109-9619-ba350309834b"
"1434","Proper Villains","c72afe0f-1643-4186-902c-7601c0cc11ad"
"1435","Rob Threezy","5860d6af-4b72-48af-ab8c-290fc05cb897"
"1436","Hostage","f60cfeb2-255f-45a8-b4e7-76bac045f0d9"
"1437","The Virgins","c3e89532-db13-45df-9e5d-82bd2a7100d4"
"1438","Sixx AM","b6cca708-1083-4bbb-8ba1-237d832088e4"
"1439","Tilly & The Wall","4c730f5d-a27c-49fc-b505-23c2c61a6840"
"1440","Katy Perry","122d63fc-8671-43e4-9752-34e846d62a9c"
"1441","Ingrid Michaelson","1fc494a1-9109-4081-a455-2d05bea9d2bf"
"1442","The Bad Plus","b9bede5d-89b6-4c43-9c45-ca3930cf4db8"
"1443","Mt Sims",\N
"1444","Frightened Rabbit","dc21d171-7204-4759-9fd0-77d031aeb40c"
"1445","Vester Jones",\N
"1446","The Menahan Street Band",\N
"1447","Back Forty",\N
"1448","The Bodies Obtained",\N
"1449","Friendly Foes","7f8d06af-9a07-4643-bfaf-518e311f4cd0"
"1450","The Blackhearts and Special Guests","cc46a6b6-c6b6-400f-9a7e-2006394262c8"
"1451","The Mystery Tramps","00da186e-70d4-43c9-93ba-e023d40a0a3d"
"1452","Tishamingo","ba6a92a2-0c8d-4245-861b-59bacf886213"
"1453","Lex Land","56368dcc-6da0-4f40-8d17-3d31842f086a"
"1454","The Orion Experience","1b80634e-1cb7-43ee-a5a8-f7ccbabf02b1"
"1455","B. Fleischmann","ff50e0a8-2772-4599-8abd-18ee6bc80197"
"1456","Larsen & Furioius Jane",\N
"1457","Topaz & Mudphonic",\N
"1458","McFadden & Whitehead","78245bc7-ee69-4fca-b17f-81b2975f4fc6"
"1459","Lullabies In The Dark","e0814e9c-bb25-442b-966b-7d097fba1fac"
"1460","Devilfish & Roel Salemink",\N
"1461","beach house","d5cc67b8-1cc4-453b-96e8-44487acdebea"
"1462","Friend","be84f3cf-ff0e-454f-aea4-3c7796e9ed77"
"1463","The Tough Alliance","8b5d7dae-6430-473c-8cf6-f448a2e0d3f9"
"1464","Raindow Arabia",\N
"1465","Ox","d487bb1a-6453-4e42-813f-30254377e1b0"
"1466","Coldplay","cc197bad-dc9c-440d-a5b5-d52ba2e14234"
"1467","Ben Kweller","ff9deaae-da4f-42b7-a19e-36fedd3fc706"
"1468","Ben Pilgrim",\N
"1469","earlimart","9ef1d76d-5f1d-4398-b4ed-05afb3172f26"
"1470","Men At Work","395cc503-63b5-4a0b-a20a-604e3fcacea2"
"1471","Elvis Costello","8a338e06-d182-46f2-bd16-30a09bc840ba"
"1472","The Hold Steady","4883523d-fc0e-4d0d-802c-91379e767083"
"1473","Dylan & Cash",\N
"1474","heron","88179463-d38b-478b-ae84-ab53dd3eda96"
"1475","Jensen Sportag","3f708cb3-76a8-4daf-86b3-4ad777f71c5b"
"1476","Appaloosa","9114c085-5d78-4db6-a399-eb7d04f98c1e"
"1477","Sojo Glider",\N
"1478","Johnny Dyani - Okay Temiz - Mongezi Feza",\N
"1479","Inner Circle","0a5c92c7-4aa7-4324-82ab-8e8e733507cb"
"1480","Danny Elfman","5b24fbab-c58f-4c37-a59d-ab232e2d98c4"
"1481","DJ Jazzy Jeff and the Fresh Prince",\N
"1482","Jonathan Wolff","08f0a361-f027-4b01-8592-74c232ac5e44"
"1483","Mike Judge","a4e881bc-e630-468a-a76d-a7186a372741"
"1484","The Rembrandts","9363f65f-64c6-4711-a86c-7cba56d9a456"
"1485","They Might Be Giants","183d6ef6-e161-47ff-9085-063c8b897e97"
"1486","Primus","84dc4f23-c0b8-4fe1-bbca-a3993ddc8fc2"
"1487","Douglas Cuomo & Mark Berman",\N
"1488","Alabama 3","d2101821-81ce-4137-bd14-7ed09ecf5531"
"1489","Schooly D",\N
"1490","Tom Waits","c3aeb863-7b26-4388-94e8-5a240f2be21b"
"1491","The Engine Room","7ff0daea-a97b-4b25-992e-071b4ad5116b"
"1492","Phantom Planet","766a2b45-441f-4096-af05-dbbca9518c9d"
"1493","Jane's Addiction",\N
"1494","Malvina Reynolds","33253c93-a45a-4f56-96fc-0897fd95d8db"
"1495","The Scrantones",\N
"1496","Rolfe Kent","fc31ddde-0030-4cc3-9180-5cc4e7004fef"
"1497","Barenaked Ladies","86e736b4-93e2-40ff-9e1c-fb7c63fef5f6"
"1498","RJD2","1a120ec5-35b3-4f3e-aa49-7201550d9feb"
"1499","Jace Everett","6c04cad1-bcb0-4542-a04a-14d4a7114ab2"
"1500","The Carpenters",\N
"1501","Annelise LeCheminant",\N
"1502","The British Columbians","995699f7-f4b2-48ae-887d-5d4ae22f3e9d"
"1503","Erik Wikström",\N
"1504","Woodpigeon","ccd6a4cf-84a0-4c6b-81fa-497b69c20941"
"1505","Simian Mobile Disco","69ec6867-bda0-404b-bac4-338df8d73723"
"1506","The Homophones","c998004f-4101-4242-aaf6-24e41c714813"
"1507","Leo Blais","fb78b17a-78e9-4ab0-99a5-914f43476aad"
"1508","The Safes","6cad1117-cede-4282-bcff-a38d1cadf2be"
"1509","Verb feat. Don Rimini",\N
"1510","Don & Palm",\N
"1511","Bangladesh Ft. Muffy",\N
"1512","Burial","4f4f26e3-c6cf-46a6-8902-4b1bdf9ba694"
"1513","The Everybodyfields","22d505b8-6aeb-4ef5-9378-dc859b4241bd"
"1514","No Doubt","fbd2a255-1d57-4d31-ac11-65b671c19958"
"1515","Bounty Killer,No Doubt",\N
"1516","NNCK",\N
"1517","Xela","c5ecf926-6bb8-4215-91ee-ea6450b1621b"
"1518","Electric Six","54b0584e-4e5e-4976-80d4-eea7a82a7213"
"1519","Eliot Lipp","7a435f72-9ff0-4a33-b393-9a632d09a79f"
"1520","D. Lissvik",\N
"1521","Gigantic Hand",\N
"1522","RZA as Bobby Digital Feat. Thea & Monk",\N
"1523","Noah And The Whale","917bc621-ad02-477d-9308-a0304c5f9727"
"1524","The Fugitive Kind","6336e9cb-4661-451b-a1f8-4aeb826aca20"
"1525","Phosphorescent","739da2f1-0741-4c60-a6ed-f42d49bf2eb1"
"1526","Sea Wolf","81be1ffb-da44-4449-abdb-40d5b34192f9"
"1527","Twiggy Frostbite","662a7257-92ce-49e7-9a2c-812bbbb259bb"
"1528","Paul McCartney & Youth (aka The Fireman)",\N
"1529","The Clock Work Army","055413b8-3002-4391-8b6b-aeb964fd9397"
"1530","Stereoheroes","7c2033a2-831b-4537-b31a-2ea0ad9d22c8"
"1531","Mustard Pimp","8ca3bf40-56c1-40e8-90bf-a2aedbe67705"
"1532","Hot Chip","d8915e13-d67a-4aa0-9c0b-1f126af951af"
"1533","A-Trak feat. Lupe Fiasco",\N
"1534","Sia","2f548675-008d-4332-876c-108b0c7ab9c5"
"1535","KeenHouse","ae6657eb-a992-4b67-844c-69dff5fb1f44"
"1536","The Rosebuds","14714316-e9eb-41d8-9b07-2bf74b3b7b3e"
"1537","Claire Hux",\N
"1538","Tommy Sparks","e4aff60c-0591-4173-837d-d17e956c1546"
"1539","Wiley","d0f61299-9caa-4e6b-8b10-2839de120b27"
"1540","Anjulie","218a882d-9c11-49f7-b5a9-57025c0fde32"
"1541","The Jesus Lizard","dfebd6c0-dae7-4cc8-a8e9-0dbaa382209f"
"1542","Crayon Fields",\N
"1543","Gillian Welch","2ff49515-1701-4bac-a53a-04345893f3f3"
"1544","I Come to Shanghai","bbf02161-ba09-416b-b142-567da11157d9"
"1545","Bloodkin","a805a54f-18bb-49b5-b19a-cc4ac2d9f26b"
"1546","Uncle Earl","4ec65d01-7985-4fe7-9a49-7189c30e53f9"
"1547","Teki Latex aka Tekitek",\N
"1548","K.S",\N
"1549","Estelle ft Kanye West",\N
"1550","Common","c0a1179b-b14a-4d68-a3c1-1fdab16ed602"
"1551","Chris Brown, Lil Wayne & Lupe Fiasco",\N
"1552","matt pond PA","d4a9be59-13e5-481b-8c68-833c5c1fd458"
"1553","El Ten Eleven","6c99afec-a207-4519-9d39-616880b6177b"
"1554","Golden Smog","974b1bfe-dc7a-419a-94f4-f387a193e273"
"1555","Beastie Boys","9beb62b2-88db-4cea-801e-162cd344ee53"
"1556","Marc Broussard","c9584c27-f240-4f0e-8e82-3470111f24be"
"1557","Seb Roberts",\N
"1558","Thee Silver Mt. Zion Memorial Orchestra and Tra-La-La Band",\N
"1559","Seth Gueko","79303c16-e15f-44aa-98e6-8745741f5793"
"1560","Jon Brion","a32e4aac-1db8-4dc6-be34-a813c4530627"
"1561","The Squire Of Gothos","8c23fdc3-3253-4b9e-8a9f-1c38b2237f3a"
"1562","Mr. Meeble","c5e42662-0c32-4403-8210-6c5df6b8e1ba"
"1563","Robyn","5a8e07d5-d932-4484-a7f7-e700793a9c94"
"1564","Kevin Rudolf","2a0cce30-071b-4ba9-bf78-ae76c9eb7316"
"1565","Clubfeet","9f9b3a7f-38eb-4922-a954-863c84830842"
"1566","Party Sausage",\N
"1567","Plants And Animals","d4e75c13-d1e9-4c48-86a0-9c854e1d88f7"
"1568","Robyn Hitchcock","0584e561-1442-46c9-9593-923c34571eb7"
"1569","Tigercity","2a07a38f-c62f-4f18-9267-8df4e7d51eaf"
"1570","MeNeO","f79f8173-88ce-4dd3-be88-ee0982c593fe"
"1571","Stetsasonic","2d84d1c0-f6fe-4af0-848c-fffdc1e080dc"
"1572","The Rabble","07ac82f4-9141-4907-bc94-db93b8464235"
"1573","Jarvis Street Revue",\N
"1574","Christmas","871ac0cc-94eb-4b3f-9561-dfd9a857eb98"
"1575","A Passing Fancy",\N
"1576","Borealis","1111f50e-97ee-4917-b0b5-f1dee80271dd"
"1577","Elyse","95df460e-9d5e-4c92-a706-5dbf2cb55f53"
"1578","Jason the Swamp","4fbd7d85-5c76-4f0b-8e58-a20d915c4982"
"1579","Alina Simone","c88f9c78-56a1-434a-8bff-4a97b029fb80"
"1580","Haley Bonar","7a5e7e9a-2ee5-41ae-bb7d-89852adf0e01"
"1581","The Helio Sequence","b6ab8d01-0cb3-4515-bc05-d928397e7429"
"1582","Dolly Varden","10305a06-b071-4004-84c5-9b7487b9d038"
"1583","gpn",\N
"1584","John Vanderslice","5eaf11c4-12bf-4545-929b-76f2e03ca208"
"1585","Stu Martin , John Surman",\N
"1586","William Elliott Whitmore","9f42398b-56e5-4430-842c-1d843ac9f116"
"1587","Aderbat",\N
"1588","Laura Veirs","8951c87f-f730-4247-b442-52ed14ad6a97"
"1589","The Western States Motel","de3d5085-9028-4451-a21c-cfb183bb0dca"
"1590","Bon Iver","437a0e49-c6ae-42f6-a6c1-84f25ed366bc"
