"id","gid","json_tag"
"432","66d2169c-dea5-46d3-b4cb-52ed87b24ab0","[{\"tag\":\"post-punk\"},{\"tag\":\"punk\"},{\"tag\":\"british\"},{\"tag\":\"indie\"},{\"tag\":\"alt-country\"}]"
"433","e07a111e-4e8a-4651-a849-01ac60551ab2","[{\"tag\":\"lo-fi\"},{\"tag\":\"psychedelic\"},{\"tag\":\"indie\"},{\"tag\":\"bedroom pop\"},{\"tag\":\"noise\"}]"
"434","38f953ac-af97-40b1-b95c-ab35cc0d7a81","[{\"tag\":\"indie\"},{\"tag\":\"indie pop\"},{\"tag\":\"indie rock\"},{\"tag\":\"alternative\"},{\"tag\":\"synth\"}]"
"435","f27ec8db-af05-4f36-916e-3d57f91ecf5e","[{\"tag\":\"pop\"},{\"tag\":\"80s\"},{\"tag\":\"dance\"},{\"tag\":\"soul\"},{\"tag\":\"funk\"}]"
"436","a94a7155-c79d-4409-9fcf-220cb0e4dc3a","[{\"tag\":\"new wave\"},{\"tag\":\"post-punk\"},{\"tag\":\"80s\"},{\"tag\":\"rock\"},{\"tag\":\"alternative\"}]"
"437","78acb4cd-de8f-4fb8-afb3-ca6331e849d7","[{\"tag\":\"electro\"},{\"tag\":\"detroit techno\"},{\"tag\":\"detroit\"},{\"tag\":\"electronic\"},{\"tag\":\"techno\"}]"
"438","8ca01f46-53ac-4af2-8516-55a909c0905e","[{\"tag\":\"shoegaze\"},{\"tag\":\"dream pop\"},{\"tag\":\"indie\"},{\"tag\":\"alternative\"},{\"tag\":\"indie rock\"}]"
"439","1f8e4ffd-b81b-4d10-91f4-461585bf9d16","[{\"tag\":\"electronic\"},{\"tag\":\"australian\"},{\"tag\":\"electro\"},{\"tag\":\"electro synth rock\"},{\"tag\":\"electronica\"}]"
"440","7123a900-2e38-4d17-bf60-6002bc1c932f","[{\"tag\":\"afrobeat\"},{\"tag\":\"african\"},{\"tag\":\"world\"},{\"tag\":\"rock\"},{\"tag\":\"soul\"}]"
"441","9a93190b-3e24-4586-bc10-aefd1ad8de01","[{\"tag\":\"pop\"},{\"tag\":\"musicals\"},{\"tag\":\"all\"},{\"tag\":\"soundtrack\"},{\"tag\":\"grammy\"}]"
"442","83a70b55-351a-49b4-a124-d6c9ea666de7","[{\"tag\":\"indie rock\"},{\"tag\":\"canadian\"},{\"tag\":\"indie\"},{\"tag\":\"broken social scene\"},{\"tag\":\"rock\"}]"
"443","b6ae7805-7d95-41b6-8f79-5194f4a58191","[{\"tag\":\"punk\"},{\"tag\":\"german\"},{\"tag\":\"deutschpunk\"},{\"tag\":\"trend\"},{\"tag\":\"alternative\"}]"
"444","935f346b-edf8-4144-90c1-b5c77f48baa1","[{\"tag\":\"lo-fi\"},{\"tag\":\"siltbreeze\"},{\"tag\":\"psychedelic\"},{\"tag\":\"indie\"},{\"tag\":\"philly\"}]"
"445","9efff43b-3b29-4082-824e-bc82f646f93d","[{\"tag\":\"classic rock\"},{\"tag\":\"psychedelic rock\"},{\"tag\":\"rock\"},{\"tag\":\"psychedelic\"},{\"tag\":\"60s\"}]"
"446","3a4c2997-1d9e-411c-9370-b58957e66667","[{\"tag\":\"psychedelic\"},{\"tag\":\"psychedelic rock\"},{\"tag\":\"60s\"},{\"tag\":\"classic rock\"},{\"tag\":\"rock\"}]"
"447","ff9542ca-7859-4db2-8796-c1e3c39b9c0a","[{\"tag\":\"soul\"},{\"tag\":\"funk\"},{\"tag\":\"blues\"},{\"tag\":\"psychedelic\"},{\"tag\":\"70s\"}]"
"448","735e3514-a8ae-401f-af3b-6300df1b8d2c","[{\"tag\":\"electronic\"},{\"tag\":\"experimental\"},{\"tag\":\"indie\"},{\"tag\":\"canadian\"},{\"tag\":\"electronica\"}]"
"449","b665b768-0d83-4363-950c-31ed39317c15","[{\"tag\":\"hard rock\"},{\"tag\":\"classic rock\"},{\"tag\":\"rock\"},{\"tag\":\"80s\"},{\"tag\":\"heavy metal\"}]"
"450","d2ad8774-9173-4970-8427-06b04df201c1","[{\"tag\":\"black metal\"},{\"tag\":\"thrash metal\"},{\"tag\":\"heavy metal\"},{\"tag\":\"nwobhm\"},{\"tag\":\"metal\"}]"
"451","75e7ce0c-e3d6-4a61-9630-ce3d04a7a8e2","[{\"tag\":\"electro\"},{\"tag\":\"electronic\"},{\"tag\":\"french\"},{\"tag\":\"ed banger\"},{\"tag\":\"electronica\"}]"
"452","8c7a8406-f15a-408d-b0f6-23be813bdddc","[{\"tag\":\"classic rock\"},{\"tag\":\"rock\"},{\"tag\":\"70s\"},{\"tag\":\"british\"},{\"tag\":\"hard rock\"}]"
"453","331ce348-1b08-40b9-8ed7-0763b92bd003","[{\"tag\":\"glam rock\"},{\"tag\":\"new wave\"},{\"tag\":\"rock\"},{\"tag\":\"80s\"},{\"tag\":\"classic rock\"}]"
"454","f4bf1b6d-c568-4f51-9b40-b275c30fe4a5","[{\"tag\":\"synth punk\"},{\"tag\":\"punk\"},{\"tag\":\"synthpunk\"},{\"tag\":\"punk rock\"},{\"tag\":\"los angeles\"}]"
"455","dbe3ed20-1396-46f2-b07b-aa5d293d9d87","[{\"tag\":\"math rock\"},{\"tag\":\"indie\"},{\"tag\":\"experimental\"},{\"tag\":\"rock\"},{\"tag\":\"indie rock\"}]"
"456","46e8a8ee-d2cd-4165-9725-02f72d0027a9","[{\"tag\":\"electronic\"},{\"tag\":\"experimental\"},{\"tag\":\"idm\"},{\"tag\":\"glitch\"},{\"tag\":\"electronica\"}]"
"457","7af06abb-f41d-4a09-9415-5fa95cf2c062","[{\"tag\":\"psychedelic\"},{\"tag\":\"pop\"},{\"tag\":\"beardy\"},{\"tag\":\"bad boys of beard-o\"},{\"tag\":\"to and fro\"}]"
"458","bdd87b73-ef81-4031-804e-df6e1e4854c3","[{\"tag\":\"garage punk\"},{\"tag\":\"punk\"},{\"tag\":\"garage rock\"},{\"tag\":\"garage\"},{\"tag\":\"punk rock\"}]"
"459","5a28f8c2-31fb-4047-ae57-c5c326989262","[{\"tag\":\"space rock\"},{\"tag\":\"psychedelic rock\"},{\"tag\":\"progressive rock\"},{\"tag\":\"psychedelic\"},{\"tag\":\"rock\"}]"
"460","43e81abc-bd9c-4056-8c2d-6dfdf3902025","[{\"tag\":\"nerdcore\"},{\"tag\":\"hip-hop\"},{\"tag\":\"rap\"},{\"tag\":\"comedy\"},{\"tag\":\"hip hop\"}]"
"461","3b35df0a-6181-42e3-9e81-b93f681d636f","[{\"tag\":\"post-punk\"},{\"tag\":\"industrial\"},{\"tag\":\"experimental\"},{\"tag\":\"psychedelic\"},{\"tag\":\"noise\"}]"
"462","7e35659f-f3bb-4c28-bcf5-47bd5cfa2bca","[{\"tag\":\"folk\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"acoustic\"},{\"tag\":\"swedish\"},{\"tag\":\"blues\"}]"
"463","3e7cddae-7785-42db-8fe5-8cc6b1030778","[{\"tag\":\"indie\"},{\"tag\":\"math rock\"},{\"tag\":\"indie pop\"},{\"tag\":\"experimental\"},{\"tag\":\"folk\"}]"
"464","7d2092f4-6784-4776-8482-3b6cb4fe2f9a","[{\"tag\":\"electro punk\"},{\"tag\":\"electronic\"},{\"tag\":\"electroclash\"},{\"tag\":\"electro\"},{\"tag\":\"female vocalists\"}]"
"465","b62ecfe7-b2e6-4d40-b7d2-8f12d3f51ed6","[{\"tag\":\"electronic\"},{\"tag\":\"disco\"},{\"tag\":\"synthpop\"},{\"tag\":\"dance\"},{\"tag\":\"electronica\"}]"
"466","b4c4c0b9-9d1b-4dcb-9430-1f2c9e821c9c","[{\"tag\":\"punk\"},{\"tag\":\"indie\"},{\"tag\":\"experimental\"},{\"tag\":\"electronic\"},{\"tag\":\"rock\"}]"
"467","24afdca4-e94f-448b-b233-5f6687cf49a2","[{\"tag\":\"\"},{\"tag\":\"\"}]"
"468","5700dcd4-c139-4f31-aa3e-6382b9af9032","[{\"tag\":\"electronic\"},{\"tag\":\"synthpop\"},{\"tag\":\"german\"},{\"tag\":\"electronica\"},{\"tag\":\"electro\"}]"
"469","adec1fc3-83c1-48f7-9e49-8347ac6d40b0","[{\"tag\":\"krautrock\"},{\"tag\":\"experimental\"},{\"tag\":\"psychedelic\"},{\"tag\":\"electronic\"},{\"tag\":\"german\"}]"
"470","6191360a-edc5-41d7-a83e-c9f0ab842f53","[{\"tag\":\"electropop\"},{\"tag\":\"electronic\"},{\"tag\":\"electronica\"},{\"tag\":\"electro\"},{\"tag\":\"alternative\"}]"
"471","5360036d-d226-4fec-92b4-67e96c92919f","[{\"tag\":\"danish\"},{\"tag\":\"pop\"},{\"tag\":\"dansk\"},{\"tag\":\"music to chase squirrels by\"},{\"tag\":\"weird music that kicks ass\"}]"
"472","2bb987a7-90b8-497b-940b-2510d5ad9c5b","[{\"tag\":\"post-punk\"},{\"tag\":\"indie rock\"},{\"tag\":\"80s\"},{\"tag\":\"guitar\"},{\"tag\":\"indie\"}]"
"473","51ff6576-95ff-4e02-a0cf-fad3b39c0b8d","[{\"tag\":\"noise\"},{\"tag\":\"experimental\"},{\"tag\":\"industrial\"},{\"tag\":\"noise rock\"},{\"tag\":\"electronic\"}]"
"474","6805e4d5-f550-40fe-b731-05dc8229e74b","[{\"tag\":\"experimental\"},{\"tag\":\"noise rock\"},{\"tag\":\"noise\"},{\"tag\":\"post-punk\"},{\"tag\":\"indie\"}]"
"475","e45cc18b-8cda-423b-8763-91e0303614e3","[{\"tag\":\"folk\"},{\"tag\":\"indie\"},{\"tag\":\"new weird america\"},{\"tag\":\"alt-country\"},{\"tag\":\"indie folk\"}]"
"476","3994cab0-b3fd-44d3-9f7e-f0e14ba19ae0","[{\"tag\":\"experimental\"},{\"tag\":\"art rock\"},{\"tag\":\"indie\"},{\"tag\":\"new rave\"},{\"tag\":\"alternative\"}]"
"477","194272cc-dcc8-4640-a4a6-66da7d250d5c","[{\"tag\":\"garage rock\"},{\"tag\":\"lo-fi\"},{\"tag\":\"psychedelic\"},{\"tag\":\"garage\"},{\"tag\":\"stoner rock\"}]"
"478","5441c29d-3602-4898-b1a1-b77fa23b8e50","[{\"tag\":\"rock\"},{\"tag\":\"glam rock\"},{\"tag\":\"classic rock\"},{\"tag\":\"80s\"},{\"tag\":\"alternative\"}]"
"479","8a5dff84-c79f-4898-9e15-e100c53ebb58","[{\"tag\":\"college rock\"},{\"tag\":\"american\"},{\"tag\":\"rock n roll\"},{\"tag\":\"classic rock\"},{\"tag\":\"power pop\"}]"
"480","de0d2263-2f42-4d5f-8e80-625a5c52931b","[{\"tag\":\"outsider\"},{\"tag\":\"experimental\"},{\"tag\":\"comedy\"},{\"tag\":\"weird\"},{\"tag\":\"rock\"}]"
"481","221baa3f-7f79-4047-9a14-a6b49eacf6c0","[{\"tag\":\"prank call\"},{\"tag\":\"comedy\"},{\"tag\":\"arniecore\"},{\"tag\":\"workout music\"},{\"tag\":\"gymnastic metal\"}]"
"482","89a879e1-d133-4ccb-87ae-3eedee44a05e","[{\"tag\":\"indie pop\"},{\"tag\":\"indie\"},{\"tag\":\"new zealand\"},{\"tag\":\"psychedelic\"},{\"tag\":\"experimental\"}]"
"483","1b4ae986-8c39-48a3-9f64-d459fadea32c","[{\"tag\":\"\"},{\"tag\":\"\"}]"
"484","b6263d43-52bc-4ae3-b0c6-bb0a9c6d4524","[{\"tag\":\"indie\"},{\"tag\":\"bluegrass\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"chillout\"},{\"tag\":\"indie pop\"}]"
"485","46a31d29-e073-44c8-b4de-54b31f37d0de","[{\"tag\":\"indie rock\"},{\"tag\":\"indie\"},{\"tag\":\"british\"},{\"tag\":\"indie pop\"},{\"tag\":\"experimental\"}]"
"486","53daf21b-b80a-4f5c-acd0-c9980bdc0457","[{\"tag\":\"post-rock\"},{\"tag\":\"rock\"},{\"tag\":\"indie\"},{\"tag\":\"alternative\"},{\"tag\":\"canada\"}]"
"487","433e22ba-ade9-4a07-8865-afe1a0dc7e95","[{\"tag\":\"artist whom happens to smell dicks\"},{\"tag\":\"dick smelling\"},{\"tag\":\"female vocalists\"},{\"tag\":\"my favorite rapress\"},{\"tag\":\"hip-hop\"}]"
"488","a41ac10f-0a56-4672-9161-b83f9b223559","[{\"tag\":\"classic rock\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"folk\"},{\"tag\":\"rock\"},{\"tag\":\"blues\"}]"
"489","4e210d41-b3e3-4e34-8c3b-3b8cc2116562","[{\"tag\":\"experimental\"},{\"tag\":\"indie\"},{\"tag\":\"indie rock\"},{\"tag\":\"post-rock\"},{\"tag\":\"weird\"}]"
"490","b7ec4c54-1f93-4bf2-957f-7b9921ab84ea","[{\"tag\":\"funk\"},{\"tag\":\"soul\"},{\"tag\":\"rhythm and blues\"},{\"tag\":\"rock\"},{\"tag\":\"classic rock\"}]"
"491","2f9ecbed-27be-40e6-abca-6de49d50299e","[{\"tag\":\"soul\"},{\"tag\":\"female vocalists\"},{\"tag\":\"jazz\"},{\"tag\":\"blues\"},{\"tag\":\"rhythm and blues\"}]"
"492","72c536dc-7137-4477-a521-567eeb840fa8","[{\"tag\":\"folk\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"classic rock\"},{\"tag\":\"folk rock\"},{\"tag\":\"rock\"}]"
"493","070d193a-845c-479f-980e-bef15710653e","[{\"tag\":\"funk\"},{\"tag\":\"pop\"},{\"tag\":\"soul\"},{\"tag\":\"80s\"},{\"tag\":\"rock\"}]"
"494","37b94fc8-0adf-4335-a9fa-ae7a5fc36610","[{\"tag\":\"electronic\"},{\"tag\":\"new rave\"},{\"tag\":\"british\"},{\"tag\":\"electro\"},{\"tag\":\"dance\"}]"
"495","f37b3f31-b1f8-4b88-8cb5-b34f709b17d7","[{\"tag\":\"punk\"},{\"tag\":\"rock\"},{\"tag\":\"punk rock\"},{\"tag\":\"classic rock\"},{\"tag\":\"proto-punk\"}]"
"496","94b0fb9d-a066-4823-b2ec-af1d324bcfcf","[{\"tag\":\"rock\"},{\"tag\":\"classic rock\"},{\"tag\":\"psychedelic\"},{\"tag\":\"proto-punk\"},{\"tag\":\"alternative\"}]"
"497","f8faf27e-0747-4dd2-80d6-d092ed8c0b68","[{\"tag\":\"folk\"},{\"tag\":\"experimental\"},{\"tag\":\"indie\"},{\"tag\":\"11\"},{\"tag\":\"new weird america\"}]"
"498","cd39adf0-6419-4493-b486-bcf549287fbb","[{\"tag\":\"indie pop\"},{\"tag\":\"indie\"},{\"tag\":\"canadian\"},{\"tag\":\"alternative\"},{\"tag\":\"pop\"}]"
"499","2c16cb3f-e85f-4158-889f-ffc038f5792d","[{\"tag\":\"glam rock\"},{\"tag\":\"rock\"},{\"tag\":\"classic rock\"},{\"tag\":\"70s\"},{\"tag\":\"female vocalists\"}]"
"500","3d113367-769f-4200-9ff8-e19d47def451","[{\"tag\":\"post-punk\"},{\"tag\":\"new wave\"},{\"tag\":\"80s\"},{\"tag\":\"indie\"},{\"tag\":\"indie pop\"}]"
"501","c4c8675e-f8dc-4313-b430-8fbc83d8aafc","[{\"tag\":\"psychedelic rock\"},{\"tag\":\"indie\"},{\"tag\":\"lo-fi\"},{\"tag\":\"indie rock\"},{\"tag\":\"rock\"}]"
"502","cbd827e1-4e38-427e-a436-642683433732","[{\"tag\":\"folk\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"country\"},{\"tag\":\"americana\"},{\"tag\":\"political\"}]"
"503","a506f761-2c22-4b2f-8a94-bd748c2c8f75","[{\"tag\":\"indie\"},{\"tag\":\"indie rock\"},{\"tag\":\"folk\"},{\"tag\":\"lo-fi\"},{\"tag\":\"elephant 6\"}]"
"504","c3cceeed-3332-4cf0-8c4c-bbde425147b6","[{\"tag\":\"hard rock\"},{\"tag\":\"classic rock\"},{\"tag\":\"rock\"},{\"tag\":\"heavy metal\"},{\"tag\":\"80s\"}]"
"505","d5c95e76-c66b-4783-b276-ef0a6731510e","[{\"tag\":\"electronic\"},{\"tag\":\"electroclsh\"},{\"tag\":\"80s\"},{\"tag\":\"electropop\"},{\"tag\":\"electroclash\"}]"
"506","95bab79d-e5e8-4d7a-9368-d51430763c69","[{\"tag\":\"post-punk\"},{\"tag\":\"indie\"},{\"tag\":\"new rave\"},{\"tag\":\"british\"},{\"tag\":\"indie rock\"}]"
"507","7d15f296-46ae-4afd-89a9-503c37d1eca0","[{\"tag\":\"swedish\"},{\"tag\":\"electronic\"},{\"tag\":\"electronica\"},{\"tag\":\"pop\"},{\"tag\":\"electropop\"}]"
"508","ee3c663d-1949-4544-ad52-aa00f9854e87","[{\"tag\":\"rockabilly\"},{\"tag\":\"garage rock\"},{\"tag\":\"punk blues\"},{\"tag\":\"psychobilly\"},{\"tag\":\"punk\"}]"
"509","17b53d9f-5c63-4a09-a593-dde4608e0db9","[{\"tag\":\"classic rock\"},{\"tag\":\"60s\"},{\"tag\":\"rock\"},{\"tag\":\"british\"},{\"tag\":\"british invasion\"}]"
"510","d43d12a1-2dc9-4257-a2fd-0a3bb1081b86","[{\"tag\":\"country\"},{\"tag\":\"folk\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"classic rock\"},{\"tag\":\"rock\"}]"
"511","2ce02909-598b-44ef-a456-151ba0a3bd70","[{\"tag\":\"jazz\"},{\"tag\":\"soul\"},{\"tag\":\"blues\"},{\"tag\":\"rhythm and blues\"},{\"tag\":\"piano\"}]"
"512","1f43d76f-8edf-44f6-aaf1-b65f05ad9402","[{\"tag\":\"indie\"},{\"tag\":\"alternative\"},{\"tag\":\"indie rock\"},{\"tag\":\"rock\"},{\"tag\":\"alternative rock\"}]"
"513","c13da818-d566-4f2a-aaaf-1c68301ddc43","[{\"tag\":\"hardcore\"},{\"tag\":\"shoegaze\"},{\"tag\":\"hardcore punk\"},{\"tag\":\"post-punk\"},{\"tag\":\"thrash\"}]"
"514","1517c06e-2fe2-452a-981c-b3d9077e0520","[{\"tag\":\"electronic\"},{\"tag\":\"ambient\"},{\"tag\":\"idm\"},{\"tag\":\"electronica\"},{\"tag\":\"indie\"}]"
"515","a83ec79e-bcbf-4872-92e5-8c7ca1bb8ff2","[{\"tag\":\"indie\"},{\"tag\":\"indie rock\"},{\"tag\":\"alternative\"},{\"tag\":\"lo-fi\"},{\"tag\":\"rock\"}]"
"516","d6ed7887-a401-47a8-893c-34b967444d26","[{\"tag\":\"punk\"},{\"tag\":\"punk rock\"},{\"tag\":\"rock\"},{\"tag\":\"70s\"},{\"tag\":\"classic rock\"}]"
"517","96c1edac-1011-4cb8-882c-27248de35071","[{\"tag\":\"psychobilly\"},{\"tag\":\"rockabilly\"},{\"tag\":\"punk\"},{\"tag\":\"garage rock\"},{\"tag\":\"post-punk\"}]"
"518","150e799b-3244-45d9-a6cb-5a3e8c33d430","[{\"tag\":\"indie\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"folk\"},{\"tag\":\"alternative\"},{\"tag\":\"antifolk\"}]"
"519","4849dbcf-4192-434c-825b-077c9057c119","[{\"tag\":\"indie\"},{\"tag\":\"indie rock\"},{\"tag\":\"female vocalists\"},{\"tag\":\"punk\"},{\"tag\":\"rock\"}]"
"520","82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751","[{\"tag\":\"soul\"},{\"tag\":\"rhythm and blues\"},{\"tag\":\"blues\"},{\"tag\":\"60s\"},{\"tag\":\"oldies\"}]"
"521","710ac829-5739-43eb-a1c3-92894adc5f48","[{\"tag\":\"bubblegum\"},{\"tag\":\"pop\"},{\"tag\":\"60s\"},{\"tag\":\"fruit band\"},{\"tag\":\"psychedelic\"}]"
"522","200a53a9-b2d6-40d9-beca-2d75499f4f4e","[{\"tag\":\"lo-fi\"},{\"tag\":\"garage-punk\"},{\"tag\":\"punk\"},{\"tag\":\"garage punk\"},{\"tag\":\"shitgaze\"}]"
"523","2819834e-4e08-47b0-a2c4-b7672318e8f0","[{\"tag\":\"classic rock\"},{\"tag\":\"60s\"},{\"tag\":\"psychedelic\"},{\"tag\":\"rock\"},{\"tag\":\"folk\"}]"
"524","8b9d0101-7509-488c-a8be-5871d5b39303","[]"
"525","4d4f5d92-0589-42fa-bc0e-1bd73e17a2ce","[{\"tag\":\"electronic\"},{\"tag\":\"idm\"},{\"tag\":\"experimental\"},{\"tag\":\"electronica\"},{\"tag\":\"ambient\"}]"
"526","d193d0cb-58ae-4487-be22-6a19f07cb010","[{\"tag\":\"experimental\"},{\"tag\":\"instrumental\"},{\"tag\":\"math rock\"},{\"tag\":\"noise pop\"},{\"tag\":\"baltimore\"}]"
"527","10017fb7-c3b0-41c6-9bc5-719cf51c9ce6","[{\"tag\":\"psychedelic\"},{\"tag\":\"rock\"},{\"tag\":\"blues rock\"},{\"tag\":\"blues\"},{\"tag\":\"psychedelic rock\"}]"
"528","32a3dd67-f212-459c-9529-ad0ef359f69d","[{\"tag\":\"indie\"},{\"tag\":\"new wave\"},{\"tag\":\"electro\"},{\"tag\":\"electroclash\"},{\"tag\":\"new rave\"}]"
"529","1dbeeb07-f72d-4ead-846b-77b2a77ca9d3","[{\"tag\":\"christian\"},{\"tag\":\"christian alternative\"},{\"tag\":\"acoustic\"},{\"tag\":\"united christian broadcasters\"},{\"tag\":\"singer-songwriter\"}]"
"530","e8313333-994f-4c28-8687-5f3dd0b535c2","[{\"tag\":\"lo-fi\"},{\"tag\":\"experimental\"},{\"tag\":\"freak folk\"},{\"tag\":\"new weird america\"},{\"tag\":\"paw tracks\"}]"
"531","9fc83e30-bfb3-43f5-bffc-26d91d1df302","[{\"tag\":\"funk\"},{\"tag\":\"soul\"},{\"tag\":\"blues\"},{\"tag\":\"jazz\"},{\"tag\":\"discover\"}]"
"532","f706bac1-a02a-4569-9164-9f3371e6fa74","[{\"tag\":\"garage rock\"},{\"tag\":\"60s\"},{\"tag\":\"psychedelic rock\"},{\"tag\":\"psychedelic\"},{\"tag\":\"garage\"}]"
"533","7b3f60c5-5a3e-4045-8bf4-6de8161e2dd6","[{\"tag\":\"folk\"},{\"tag\":\"indie folk\"},{\"tag\":\"indie\"},{\"tag\":\"freak folk\"},{\"tag\":\"north carolina\"}]"
"534","761b200c-03b4-4bcf-b693-74ea954d0161","[{\"tag\":\"power pop\"},{\"tag\":\"new wave\"},{\"tag\":\"powerpop\"},{\"tag\":\"punk\"},{\"tag\":\"nyc\"}]"
"535","4866af3e-7586-403e-bea4-f27bcbcadbb6","[{\"tag\":\"garage rock\"},{\"tag\":\"garage\"},{\"tag\":\"punk rock\"},{\"tag\":\"rock\"},{\"tag\":\"garage punk\"}]"
"536","bae7f609-bd83-4910-b07e-57ce317d46af","[{\"tag\":\"idm\"},{\"tag\":\"electronic\"},{\"tag\":\"experimental\"},{\"tag\":\"warp\"},{\"tag\":\"electronica\"}]"
"537","8002d7ee-2a0e-4ea8-8984-3c69a81a4b7e","[{\"tag\":\"post-punk\"},{\"tag\":\"new wave\"},{\"tag\":\"80s\"},{\"tag\":\"alternative\"},{\"tag\":\"indie\"}]"
"538","5d02f264-e225-41ff-83f7-d9b1f0b1874a","[{\"tag\":\"folk\"},{\"tag\":\"classic rock\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"acoustic\"},{\"tag\":\"rock\"}]"
"539","44419ff2-0251-49ba-933b-b09733ff9adb","[{\"tag\":\"country\"},{\"tag\":\"classic country\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"american\"},{\"tag\":\"male vocalists\"}]"
"540","72d7d717-0837-4f2a-9641-d0f9fdd3acf7","[{\"tag\":\"folk\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"60s\"},{\"tag\":\"psychedelic\"},{\"tag\":\"classic rock\"}]"
"541","ea5ec9a6-0c21-4807-8be6-cb1f4da52724","[{\"tag\":\"garage rock\"},{\"tag\":\"psychedelic rock\"},{\"tag\":\"garage\"},{\"tag\":\"60s\"},{\"tag\":\"rock\"}]"
"542","21d177ba-3d51-461e-9b3f-ad9a80b419dc","[{\"tag\":\"power pop\"},{\"tag\":\"rock\"},{\"tag\":\"70s\"},{\"tag\":\"classic rock\"},{\"tag\":\"pop\"}]"
"543","00c897d0-6f8e-4882-b5a1-6f8131b1645e","[{\"tag\":\"electronic\"},{\"tag\":\"experimental\"},{\"tag\":\"disco\"},{\"tag\":\"italians do it better\"},{\"tag\":\"leftfield house\"}]"
"544","2cdbe932-9ad2-4b19-a24d-fb781914d16c","[{\"tag\":\"funk\"},{\"tag\":\"soul\"},{\"tag\":\"jazz\"},{\"tag\":\"fusion\"},{\"tag\":\"70s\"}]"
"545","0796f847-09ca-4526-b17e-44390dd536ba","[{\"tag\":\"new wave\"},{\"tag\":\"80s\"},{\"tag\":\"synthpop\"},{\"tag\":\"synth pop\"},{\"tag\":\"new romantic\"}]"
"546","d1a9d2e6-2ec5-4f79-8d95-85e5331a6d4b","[{\"tag\":\"electronic\"},{\"tag\":\"glitch\"},{\"tag\":\"indie\"},{\"tag\":\"experimental\"},{\"tag\":\"rock\"}]"
"547","fcd5caac-6344-40ea-942a-5c4bac5e615f","[{\"tag\":\"progressive rock\"},{\"tag\":\"soundtrack\"},{\"tag\":\"italian\"},{\"tag\":\"experimental\"},{\"tag\":\"electronic\"}]"
"548","056e4f3e-d505-4dad-8ec1-d04f521cbb56","[{\"tag\":\"electronic\"},{\"tag\":\"house\"},{\"tag\":\"dance\"},{\"tag\":\"electronica\"},{\"tag\":\"techno\"}]"
"549","f49ad10a-eca4-44d1-8203-b05feeaca751","[{\"tag\":\"rock\"},{\"tag\":\"punk\"}]"
"550","b463f760-e381-462a-b060-78606b78e5e1","[{\"tag\":\"folk\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"psychedelic\"},{\"tag\":\"americana\"},{\"tag\":\"rock\"}]"
"551","c62331c7-02bd-4bf4-9644-a47c2970dd26","[{\"tag\":\"post-punk\"},{\"tag\":\"diy\"},{\"tag\":\"punk\"},{\"tag\":\"steveadamsfm\"},{\"tag\":\"steveadams fm\"}]"
"552","4165a10f-d998-4683-b37e-24e233005e9d","[{\"tag\":\"punk\"},{\"tag\":\"female vocalists\"},{\"tag\":\"british punk\"},{\"tag\":\"punk rock\"},{\"tag\":\"uk\"}]"
"553","bcecf995-3269-418a-84cf-289f3a06468e","[{\"tag\":\"check this out\"},{\"tag\":\"charged\"},{\"tag\":\"diy or die\"},{\"tag\":\"have played with\"},{\"tag\":\"a low hum\"}]"
"554","8d0c6147-90f0-4045-810f-97f5789f9bd3","[{\"tag\":\"garage rock\"},{\"tag\":\"garage\"},{\"tag\":\"rock\"},{\"tag\":\"80s\"},{\"tag\":\"garage rock revival\"}]"
"555","f6ec447a-c240-4c43-bc9f-d71d958432bb","[{\"tag\":\"singer-songwriter\"},{\"tag\":\"folk\"},{\"tag\":\"indie folk\"},{\"tag\":\"indie\"},{\"tag\":\"female vocalists\"}]"
"556","8538e728-ca0b-4321-b7e5-cff6565dd4c0","[{\"tag\":\"electronic\"},{\"tag\":\"new wave\"},{\"tag\":\"80s\"},{\"tag\":\"synth pop\"},{\"tag\":\"synthpop\"}]"
"557","634fe78e-fc6b-4b2a-ba83-c8c66e13a8aa","[{\"tag\":\"pop\"},{\"tag\":\"classic rock\"},{\"tag\":\"singer-songwriter\"},{\"tag\":\"rock\"},{\"tag\":\"60s\"}]"
"558","53b98d3b-aa25-40f8-84a2-36a17a341fb7","[{\"tag\":\"electro\"},{\"tag\":\"electronic\"},{\"tag\":\"idm\"},{\"tag\":\"electronica\"},{\"tag\":\"dance\"}]"
"559","ad9598d4-aa12-42b0-ad5d-b4241970892f","[{\"tag\":\"post-rock\"},{\"tag\":\"shoegaze\"},{\"tag\":\"indie rock\"},{\"tag\":\"experimental\"},{\"tag\":\"experimental rock\"}]"
"560","c08fdaf6-98cb-48c7-a92d-208e3f564cb4","[]"
