"id","gid","male","female"
"1133","34e10b51-b5c6-4bc1-b70e-f05f141eda1e","4208","4143"
"1134","e5db18cb-4b1f-496d-a308-548b611090d3","6691","4455"
"1135","b4d32cff-f19e-455f-86c4-f347d824ca61","3350","4237"
"1136","321531fc-db73-4ffa-a959-61a61a2908c1","6594","8968"
"1137","fb5ee67e-e31a-40cf-8b06-5f1a0f53529a","11345","5280"
"1138","9512eed7-a1a9-4e2f-8cac-c10d1448c1ce","12501","5994"
"1139","7bfdd0ec-adc2-455e-bd1f-eba31d64aa3a","3461","4148"
"1140","f47fc54d-b334-4321-8218-00c5b11d4dd1","16986","17722"
"1141","10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8","16281","15833"
"1142","66cc244d-6f96-4668-a6e9-0f9cd5acc940","10577","15427"
"1143","788ad31c-bf0c-4a31-83f8-b8b130d79c76","18127","19067"
"1144","da785f6e-86e2-4efa-aca6-6c3cbd15d91c","13817","13475"
"1145","b020d789-323f-4441-a110-032a40d9b10a","5097","3442"
"1146","c09c8263-40ef-4352-8031-e438b1ce68fc","625","492"
"1147","7754905b-8bf7-48e2-935a-03d566fec464","2721","2017"
"1148","825a918f-09fa-40ee-9c27-b0921d48bdbb","1397","1220"
"1149","583a7cb3-5361-4eef-be2e-26f9bdd7ede9","296","221"
"1150","5f2c5e7b-20ac-44e0-84f7-3a9267eb0073","6299","2476"
"1151","ddeb3502-8693-4619-b41d-263105f84477","11426","6628"
"1152","6ced2b8e-7024-4ccf-b49d-555fe905bd78","5951","3683"
"1153","369fbad4-6fa4-4dae-9842-a69826cd359d","153","65"
"1154","c07f0676-9143-4217-8a9f-4c26bd636f13","14803","22298"
"1155","afdb7919-059d-43c1-b668-ba1d265e7e42","7806","7503"
"1156","3a07764c-7cc5-42e9-8205-3de7532f4771","6518","5184"
"1157","a5f92d47-b562-4582-b267-71963a515f4c","18020","15445"
"1158","00905dd6-3ac2-4abe-9839-56d8322d8aaa","867","629"
"1159","9de8f66e-3cd1-4f11-8328-38200f0612b0","8709","6512"
"1160","7e60042d-3797-4053-b4c4-c7541296f1e3","3616","3761"
"1161","21a6751e-887e-4eae-9989-de45d452feb6","2525","905"
"1162","4a3a5fc0-af4b-4990-957b-8d94f7bfe706","770","365"
"1163","23ef3129-1fd2-4235-9129-1afa4aa8b79e","1350","1488"
"1164","628a6768-fe5c-4306-979c-09a5fc429d16","4953","7642"
"1165","f8f1220b-1661-42c3-beea-d59e8e00b993","6811","2987"
"1166","e6b10e75-b7be-465c-8dec-1d31c6d42723","8635","5509"
"1167","accb532b-bdc7-4153-b730-7b52d9f40562","553","454"
"1168","1bbf31dc-dbc0-4a7a-bf3f-48bc665878e1","4594","5278"
"1169","43f71d19-681a-4e3d-84a4-87677bf74deb","988","740"
"1170","8b84eead-e5ce-4c86-9569-db6fc5ad1028","688","854"
"1171","c799dc48-73a8-4763-982c-ee834a03ba16","3134","7961"
"1172","2a2259df-72c3-4d22-96de-8744a0dd6d6b","1328","1138"
"1173","0b0c25f4-f31c-46a5-a4fb-ccbf53d663bd","2929","2965"
"1174","1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e","499","495"
"1175","abb70fe7-25a6-4f69-970f-e6acd1e3f7cb","1325","521"
"1176","df3f8407-f82b-4cf6-9145-6e09f9e79b85","6160","2151"
"1177","535401f6-2fd0-4f3b-a58a-5dba94f915f6","6338","10795"
"1178","51b7f46f-6c0f-46f2-9496-08c9ec2624d4","16092","18050"
"1179","b4062f5c-067a-4d59-8056-d50246103f68","17059","5528"
"1180","6b567dc0-1cea-4ac0-a448-f042f703e152","6045","1266"
"1181","8a60a617-3de8-4ce9-bef1-8af7b971c064","3190","798"
"1182","a77f6f2f-19a2-4648-9018-3ad3aa4c1b9b","9468","5167"
"1183","270acfee-1fbe-413e-a0a8-6a35a8b3b66c","11543","23696"
"1184","4554a1b9-2cfe-438e-b907-2efcda0a1969","914","667"
"1185","01ab4dea-a4eb-419c-ae2b-dd0b7bc78883","3326","2557"
"1186","4661d98a-95bd-4cf1-a693-4f9f25691ada","6514","8759"
"1187","66a4b9d2-d5a6-40b8-93d5-0bdd1dbb4b43","12024","22534"
"1188","78ea5ea1-3c4d-4b7e-ac5d-68900319ebe2","13289","16804"
"1189","592da4c4-9618-4a1a-a944-e60c05c39037","4799","6730"
"1190","76c9a186-75bd-436a-85c0-823e3efddb7f","9401","20717"
"1191","9d4c4835-c71a-4647-a4fc-263e26832cd0","11299","7708"
"1192","b15ebd71-a252-417d-9e1c-3e6863da68f8","9496","5715"
"1193","5dfdca28-9ddc-4853-933c-8bc97d87beec","17420","19677"
"1194","f0c8f75f-8736-4b1d-b312-9349fcff321d","20695","12999"
"1195","8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76","10288","7113"
"1196","de0222a6-e1c4-403d-8b01-3f66d505061b","981","618"
"1197","a81259a0-a2f5-464b-866e-71220f2739f1","22632","8531"
"1198","a7bdc71f-697a-45d9-92b2-a01fbbe50272","6591","28038"
"1199","fbe054ec-a143-4101-9e9e-64abc5ff5ac9","4941","7160"
"1200","a6cf5c5c-7432-4ac7-801a-cef2b03e81bb","6518","7578"
"1201","c296e10c-110a-4103-9e77-47bfebb7fb2e","19379","17982"
"1202","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","1648","1455"
"1203","827197dc-b937-42d5-a09f-47aca6690f08","3016","2406"
"1204","5c98fc12-be83-4246-ae5b-2184192913b9","2771","2153"
"1205","b43082ab-3e0a-403a-9148-6844708d4e5d","1134","1156"
"1206","ce7bba8b-026b-4aa6-bddb-f98ed6d595e4","20781","4448"
"1207","b0eabe74-d109-454c-bbc3-5469c47c6f1d","2248","1167"
"1208","06e9e2ed-aef3-434a-a99d-c8bd6842e79e","1092","1517"
"1209","d452681b-41e0-46a0-bb17-e77d23dfc220","1520","915"
"1210","682bf36e-35e2-4e50-af40-d2ace4e34b6e","1203","1284"
"1211","8aa5b65a-5b3c-4029-92bf-47a544356934","22078","12350"
"1212","bc5e2ad6-0a4a-4d90-b911-e9a7e6861727","24646","6040"
"1213","5b687684-ad34-4a9f-b425-0e7aa81fbd38","26682","6637"
"1214","7249b899-8db8-43e7-9e6e-22f1e736024e","18880","21924"
"1215","e6e688f7-7f7f-4b3e-9af6-926d97c03b53","8008","4555"
"1216","a8ed28e3-5c08-4448-b889-867483e251f5","19396","11618"
"1217","148ddea2-6839-4354-8e2c-5dfadf136b7f","25744","11047"
"1218","d00c1b10-04f0-49eb-b9ff-315093c0b25f","7055","13221"
"1219","0ef3f425-9bd2-4216-9dd2-219d2fe90f1f","6974","8985"
"1220","084308bd-1654-436f-ba03-df6697104e19","15362","19055"
"1221","6cb79cb2-9087-44d4-828b-5c6fdff2c957","14858","9191"
"1222","ccd4879c-5e88-4385-b131-bf65296bf245","10418","8015"
"1223","a1962353-5e4e-408b-91fe-571652e952f8","4533","3337"
"1224","29ac0e97-2711-4a15-aa82-0e11985ab091","779","808"
"1225","7e786a4c-c743-4713-9340-a6f12d8515d4","1975","1465"
"1226","96edeebb-d173-41e9-a1c2-5ae52959ab41","5164","1418"
"1227","8f0e0596-5a39-4bd5-9dfa-f2b12030ffdc","3302","2533"
"1228","23a03e33-a603-404e-bcbf-2c00159d7067","23786","13242"
"1229","0c7daca5-9955-477b-882a-362a49d05450","1935","954"
"1230","9777d39d-c6a7-4226-bf95-4dfa21316d64","1591","1532"
"1231","81b07a2a-cdf0-4c5e-a68c-8d910e1f0ea6","11157","23756"
"1232","ca7ce20f-c735-4ad9-b664-d8d83b3c7948","9451","8681"
"1233","892fb2e4-0af4-42be-9e60-22898de51d32","13634","18276"
"1234","d701634c-95a1-4244-92d6-903113bd79d3","2250","1063"
"1235","a35237a0-4f47-40a6-b6f3-1e786db23402","357","650"
"1236","b79247ee-9870-4a26-8cbc-88d13044d7f6","8235","29337"
"1237","e1747f23-7ac8-4751-9f08-b435feaabd80","1364","1614"
"1238","e8238c02-1cf0-4a51-bfd0-cee93904d351","2675","2347"
"1239","75be165a-ad83-4d12-bd28-f589a15c479f","4121","2512"
"1240","472dc0a5-8212-4469-9194-95c52e5a32ff","4743","6809"
"1241","9ce29a24-b118-41a3-9297-2618f26b124d","6391","21946"
"1242","8d88f4a3-0cc7-4f5c-a46c-e669786c8e62","2759","3865"
"1243","750e9439-2e5d-4afd-92cc-d23183cd7606","6019","8774"
"1244","89d49778-3978-467d-ac53-860e1bf18a63","850","386"
"1245","c5af0c3f-e401-43ed-a096-b504606a05cb","4023","2368"
"1246","ce2d1f5b-7b5b-4c6f-bb1e-5fb029f99c8c","3089","1570"
"1247","ffb390b8-8df4-4b72-97d1-7b2fc008a452","11274","26184"
"1248","f90bfd98-3e42-4c4c-a3aa-cba397b3a9cb","733","471"
"1249","bfaa69de-b75c-410a-8a23-c1accc0b5107","2167","644"
"1250","15a5da16-8b89-4047-aefe-81473c97b5b2","14844","19752"
"1251","d5f0a9a9-e3f6-447e-a39c-211f56bd800c","6449","2864"
"1252","b76c616a-ec0d-4f0c-b986-f249c4a04d77","14699","21105"
"1253","b41b38d4-ef3e-4f37-8c75-cfe9af999696","15759","19647"
"1254","7448d493-0b9d-4057-9a50-bf2bd096d961","6357","1483"
"1255","0cd12ab3-9628-45ef-a97b-ff18624f14a0","10311","5410"
"1256","28e74c6b-2621-46a4-bc38-7646efa1db0e","6426","3544"
"1257","0f11d99e-88ba-48d2-b652-4ebe04c52d11","5491","3931"
"1258","e212efdf-98b2-4dce-92ed-62cfc1e29854","3911","5905"
"1259","76b2e842-5e85-4c97-ab62-d5bc315595b5","1219","1282"
"1260","847e8284-8582-4b0e-9c26-b042a4f49e57","13876","22204"
"1261","009a44cd-e5b7-4b0f-beee-64391f8e93fd","12843","20594"
"1262","e5407a65-5575-4d5d-bbda-3e89a89dee25","586","425"
"1263","38c5cdab-5d6d-43d1-85b0-dac41bde186e","17780","15737"
"1264","885f90ef-6bd9-409a-b2df-e165e553c68e","7284","4155"
"1265","e22d2f66-881e-41ca-9356-544697ee5f90","399","1019"
"1266","c23b637b-97c6-41eb-8ef6-6c724efc80a8","13320","17410"
"1267","60698f82-b047-48a4-8612-8e9bde5b5fd4","2161","2051"
"1268","dc6f8c1f-626b-42b0-9115-7e66ae4cecd6","11093","2782"
"1269","dfe78af2-779e-4137-826a-3073a16e3278","72","66"
"1270","090dafe5-818c-4bba-9ebf-7e3a651a5c43","2837","32029"
"1271","2a85ecff-41e9-4be1-aca6-c87054a4c334","5990","6505"
"1272","dd7b47b1-3603-4328-9d92-598c849baa0a","4686","10233"
"1273","0971f00c-af92-4aeb-b6a6-6409816f7689","1568","1376"
"1274","dbdcf351-e44f-4d03-add3-5c36a9fedd14","1271","1310"
"1275","b397ce2c-f720-4af7-97ee-8b65f05e55e5","1788","487"
"1276","951d2103-9c7d-4849-ae60-88bf6aa4790b","10313","22694"
"1277","20883363-1ea4-4d72-ad72-c0e767038f3e","20552","12318"
"1278","c78a5d46-c631-41bc-8772-439002e3d3aa","3453","4517"
"1279","3c0d5463-6688-4f4a-8273-a191657d8084","3180","1640"
"1280","0383dadf-2a4e-4d10-a46a-e9e041da8eb3","23286","20522"
"1281","34dfe5b5-19c6-416e-b3f0-9b5a2b32268d","350","179"
"1282","962355d5-eb90-46a9-bacd-e125ac0318ce","1398","1428"
"1283","d252cca8-8214-43e5-b81a-101eb4a1447e","10311","22648"
"1284","029fbb43-ea37-47a0-8c68-803d69abfa5e","3763","2750"
"1285","b2c2d4fe-8c1e-44ec-8be6-ff500e105a90","69","73"
"1286","1f02f44b-8462-438d-aa73-601e63e9ec64","964","1089"
"1287","309ec98f-3066-4501-8761-1db9fb0c7a83","2118","1686"
"1288","4ddae0a9-bbb3-49ab-a9b4-d126d992ae93","2089","836"
"1289","b004d3c7-5402-4034-be67-13eeccc7b1af","17416","10206"
"1290","cbf9738d-8f81-4a92-bc64-ede09341652d","18901","14453"
"1291","3e356f2a-3501-4e68-8eff-f77d582c066a","1065","1138"
"1292","28cbf94d-0700-4095-a188-37e373b069a7","15004","13175"
"1293","24ea074c-59cc-41c5-a5de-f68c2952965f","8344","25775"
"1294","ba853904-ae25-4ebb-89d6-c44cfbd71bd2","14936","16732"
"1295","89d21333-d040-4602-9dac-b565651f5a92","735","276"
"1296","a1d77dd4-8728-4a47-bdfa-9663d791139c","5323","2200"
"1297","5739643e-3037-4349-8ceb-73e337158f2c","3169","3266"
"1298","f1999057-4be4-40f5-bfc9-c33b362a94e5","8412","9025"
"1299","328d146c-79f1-4eb6-9e40-8ee5710c14e5","11819","23602"
"1300","7b29dcf8-ef5f-4656-a3ba-07d9b4c343d3","1490","1119"
"1301","74a30f2a-dae6-4e99-8a75-cb0f93b31aa6","1730","1283"
"1302","69663ae1-5ce3-4c0b-a6ce-f476863b9065","1382","1420"
"1303","f86ef5af-7cd7-4c68-ba3d-6622021e5921","1717","2005"
"1304","7f5258b4-05aa-4b12-a386-4c1d3c48051c","1314","2293"
"1305","48a0672b-7852-490f-ae3f-3d4324e510ee","2087","2004"
"1306","85a9e2aa-c01d-4b9c-a398-32ef51f53a37","866","1078"
"1307","c3ecef5d-84f3-4942-8c24-0a626343c3f4","2429","2458"
"1308","6a566b88-60df-4c7b-af37-c31729f869d4","992","1041"
"1309","44cf61b8-5197-448a-b82b-cef6ee89fac5","12412","24638"
"1310","ba6a0dec-9433-4678-a7f6-6c320fed1e0b","5428","3620"
"1311","992f1e3f-86a3-4b6c-b164-2fdfbe83531f","2015","1092"
"1312","5cd929d4-7c44-447d-936e-3f07c0edb39f","563","381"
"1313","f40fb1a6-f1ff-4819-b9f1-8629fb4f36f6","3613","5554"
"1314","fd0f1d5f-5d8c-4fcd-9d3c-0c9f20cddc08","6872","5533"
"1315","0d8b0d50-e4cf-4da4-965d-f24c58ec3268","4346","2246"
"1316","6530e39c-21f6-4042-a654-30ea3f36f209","1982","1521"
"1317","c0b2500e-0cef-4130-869d-732b23ed9df5","10404","23266"
"1318","9597a87d-73aa-47f9-a62c-3fc9a74ad386","2223","1998"
"1319","84d06499-0643-46b8-9e1f-45f743a53f5e","6577","6159"
"1320","56abaa47-0101-463b-b37e-e961136fec39","13371","5540"
"1321","0efe858c-89e5-4e47-906a-356fa953fd6e","15422","15914"
"1322","8c32bb01-58a3-453b-8050-8c0620edb0e5","19109","13110"
"1323","50df8a7c-ca0b-47c8-98e5-d27a57e04073","862","588"
"1324","092b603f-eb4c-4958-b10e-02420de5885b","7702","5980"
"1325","b7cef615-5d43-463f-9032-5d3bc0d96b7f","5194","4615"
"1326","e795e03d-b5d5-4a5f-834d-162cfb308a2c","11136","15808"
"1327","36a736a4-ddad-4173-a9a6-91fecd69b831","549","747"
"1328","86b24e8f-a4d9-4c84-83ee-fde0d14ad9fa","26","14"
"1329","2469950a-f0ca-425a-bfbc-baf55ea3afde","8918","7332"
"1330","cf0f4547-ffbd-4011-98ad-0bec9ba022db","12389","17018"
"1331","0b76f632-25fa-4681-9862-86499c28afd3","15680","18582"
"1332","0b653564-e2d9-41c9-a2bd-3cdda111dfd3","670","990"
"1333","6a3d87ad-dd71-4e8f-b8dd-78b61e0e7fe6","5949","2962"
"1334","aca5718f-4f49-4439-b8f6-209db3f11757","11336","8200"
"1335","600c5212-a8e6-458e-bd3f-78b6fbfe329a","1838","1480"
"1336","59bc9caa-5700-4c77-9ab7-f089aa7a357f","1718","1701"
"1337","5adb8b74-54b8-4700-836e-550b6a2a2f71","12457","17393"
"1338","6d072aa8-c851-49c5-92f9-cbca05f4bed9","365","204"
"1339","dcaa4f81-bfb7-44eb-8594-4e74f004b6e4","22189","11045"
"1340","5fee3020-513b-48c2-b1f7-4681b01db0c6","11194","23536"
"1341","69d9c5ba-7bba-4cb7-ab32-8ccc48ad4f97","937","325"
"1342","02f940e9-4449-409f-8fd3-c7d1c09c6dc2","1157","1188"
"1343","be899560-1570-402e-9f95-3182898a8b70","13","6"
"1344","ccb8f30e-4d71-40c4-8b1d-846dafe73e2c","1522","2989"
"1345","a749130e-c2d8-4a7c-b740-908ea4574961","750","644"
"1346","1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61","1153","1247"
"1347","00c49f40-d715-4b79-b223-432048602cce","6449","23213"
"1348","46541c29-e1d4-4015-91e8-6ca7b5e6fb9b","5630","2352"
"1349","4bd95eea-b9f6-4d70-a36c-cfea77431553","24282","12931"
"1350","607dec4a-3efc-44ae-ba52-6d5cabcdd1cc","14236","17231"
"1351","481bf5f9-2e7c-4c44-b08a-05b32bc7c00d","11827","17545"
"1352","0d1e6322-c8ca-4c99-96db-96b063337465","1512","1869"
"1353","fa5c89af-a1a6-4125-a7e1-737d9e0ad976","960","432"
"1354","4ef7a9e2-2cf5-483a-8616-ef7791a98026","1834","1583"
"1355","32b90c92-9978-4a07-90eb-caa4b22f4907","14809","14076"
"1356","c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1","16346","16131"
"1357","0568e321-d42b-4da4-a025-2643c9fc13dd","4353","1884"
"1358","cdfb3a25-bd44-40c1-bae7-609d9a28a02b","131","94"
"1359","3d403d44-36ce-465c-ad43-ae877e65adc4","2996","1223"
"1360","ae97dec5-cbbc-40be-b4d6-6673b660b3d3","2758","2152"
"1361","c5ce487b-0462-444e-a184-4de0fef7e028","6868","8185"
"1362","286021ca-b6eb-42eb-80b9-502f14e16ce6","3811","1870"
"1363","caa78935-c061-442c-b8b0-8bae4be2d8ba","2855","1287"
"1364","a276faa6-de42-45a5-a1df-0d43a886460c","138","40"
"1365","79491354-3d83-40e3-9d8e-7592d58d790a","18416","8984"
"1366","eec583f5-8ef5-43b3-9a43-44b26651e425","1726","1979"
"1367","ca825016-f7fd-4ccf-a523-6ee36ea88828","308","528"
"1368","3a6d6481-142d-423f-91d4-55bbfff318ed","2493","1825"
"1369","f11ab2aa-4a60-49b2-b37b-505a05b5d179","2699","2119"
"1370","ae7dc88a-f3c7-4008-9eb8-2aafda1be759","8325","9472"
"1371","8dc08b1f-e393-4f85-a5dd-300f7693a8b8","882","517"
"1372","8a7bed97-f080-4984-8db5-2ea5c82d8b33","7362","7346"
"1373","3d2b98e5-556f-4451-a3ff-c50ea18d57cb","18403","21530"
"1374","f93dbc64-6f08-4033-bcc7-8a0bb4689849","17017","16660"
"1375","a66999a7-ae5c-460e-ba94-1a01143ae847","11541","24333"
"1376","718d45b2-7b8f-4cdc-85a8-26aa01d99bd7","4249","2719"
"1377","eace2373-31c8-4aba-9a5c-7bce22dd140a","15848","20365"
"1378","b7ff7d70-0a1c-43a2-ac00-5b4ef3007adb","5035","5984"
"1379","ffbfc446-f717-4c63-9103-587defe6cf8a","5335","7164"
"1380","8d50cd20-34f2-4abe-ba16-0759ee0fb9f5","11413","8872"
"1381","8b71f82a-fad7-4bd3-86b9-d2cf6961c12b","2434","1324"
"1382","af7a0a21-32a0-484f-bb1e-a1daf3a7af53","3570","3440"
"1383","884491e6-9303-48bb-95d6-2549081c4705","421","569"
"1384","07a0ce09-4e7b-499e-a223-5e094660a67e","0","0"
"1385","11f453ab-b867-440b-9395-fcbbbddd6537","726","833"
"1386","d570bb31-b9ca-45a4-a2d9-11b186d9c159","514","1035"
"1387","5c7c8529-dcbb-4ff8-b2c9-d363a91756ea","10320","7384"
"1388","b0799818-22cb-4564-8e68-3c410d0722ee","14970","18614"
"1389","668fd73c-bf54-4310-a139-305517f05311","11741","9727"
"1390","9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa","6603","3436"
"1391","64b94289-9474-4d43-8c93-918ccc1920d1","9024","9105"
"1392","e57f0cac-4f56-473c-8d7e-d93f753fd586","9305","8056"
"1393","b476bc5e-19ca-4e5a-82c8-1a068d601a7d","4736","2629"
"1394","47c8f88b-987a-4b64-9175-2b1b57809727","16045","17444"
"1395","53a4de34-35ca-4ad0-aa4b-67382435ed69","9634","6033"
"1396","13e91e05-b3c9-4861-9514-4be49011f56c","1757","1451"
"1397","5ab5210a-d5c0-481b-8ec3-8160c9341d8c","952","784"
"1398","95f7536d-b2f7-4087-8668-a663ec201f5a","1393","1010"
"1399","5b32946a-4c08-4a75-b1b1-60700470671f","793","472"
"1400","c44e9c22-ef82-4a77-9bcd-af6c958446d6","6045","9394"
"1401","eeb41a1e-4326-4d04-8c47-0f564ceecd68","17486","4732"
"1402","5c210861-2ce2-4be3-9307-bbcfc361cc01","18753","10632"
"1403","149e6720-4e4a-41a4-afca-6d29083fc091","22035","11675"
"1404","f035837e-4117-438d-a524-cacf43500e68","10032","5080"
"1405","ac18992d-d90c-41d0-b56b-66fe1d51608e","3541","2905"
"1406","fbd33a5a-06b5-4b46-98d1-8677f5dc44c6","854","563"
"1407","b5a31e9b-1fa2-45f9-91f5-b3a25fb38038","23104","4973"
"1408","a818116d-fd20-4db5-85ea-f544d1a9edcd","318","320"
"1409","79e910c5-c331-43ed-af3b-ae15ac9a147f","450","179"
"1410","6326499b-c7be-4f85-a56a-867c8328ab00","2391","2383"
"1411","61568439-b790-4e96-9b4f-64503ce0ab12","1819","1291"
"1412","a31c6f0d-eee9-45e2-b015-995f221ff073","684","232"
"1413","7944ed53-2a58-4035-9b93-140a71e41c34","14470","14354"
"1414","4e954b02-fae2-4bd7-9547-e055a6ac0527","23187","4061"
"1415","9f4551c6-1324-4ac5-b3fe-a5c5cfacd54d","20417","12303"
"1416","62d364d2-550b-420e-b918-b3bd1e4a2efc","2968","2424"
"1417","39c2a93d-9afa-4a22-9bba-c087ab056e1c","9676","9776"
"1418","ccd4426f-aef3-48e3-b04e-2e1de3d1f8d6","7940","28775"
"1419","000fc734-b7e1-4a01-92d1-f544261b43f5","8285","7917"
"1420","3754dc74-381e-4237-bd44-65f5600a4d88","3114","1249"
"1421","a6f8d42d-d3ff-4268-8d39-ee01341733bb","4470","1890"
"1422","8bfac288-ccc5-448d-9573-c33ea2aa5c30","21079","15720"
"1423","4d86ad4e-28d8-4e9f-8cf4-735c57060fdc","5980","2606"
"1424","f7cee9ef-7616-4071-85ea-9753799d32a5","11269","4271"
"1425","479497d4-e7c2-4e78-972e-56e78fac3995","12739","17210"
"1426","30f3486e-1def-4fc4-b47b-5283eca9295f","6788","11454"
"1427","190e78ac-8f44-4bf1-a4ff-95ed9376ad9e","12680","19388"
"1428","6d394418-a565-4c16-9dec-f5a89e213cde","4113","4592"
"1429","1f3cdce1-4c61-48c4-afad-924780502b76","706","240"
"1430","e2c41213-6d3c-490a-be57-6388622896e2","875","754"
"1431","f6114721-d8a2-4000-a31f-5c1a41787d08","1639","2596"
"1432","97b20fe3-0924-4a5f-9955-d0b5c5f9587f","13336","21450"
"1433","776268db-54a1-45b4-ba66-0315d0c7aff6","4161","3274"
"1434","32567eb3-aeca-467f-8b89-a69b11fcb781","3966","1557"
"1435","bdc70372-7e8a-4cb9-8d33-f036b3b7cdc1","6304","7000"
"1436","072d4c31-8fd7-4073-9efc-7e192b517906","5456","4746"
"1437","eef75479-3dc4-48b1-b939-4836fb478823","2286","1700"
"1438","600f0c0d-ddf0-447e-b282-38aaa97f76dc","4705","5602"
"1439","06aa617f-b589-433b-82df-a19ae00d8aca","1219","1635"
"1440","753a1564-aaef-4d39-bc68-4a8d5e328cf7","3867","4603"
"1441","0c502791-4ee9-4c5f-9696-0602b721ff3b","5760","3772"
"1442","72eabb1a-4d2c-4de6-90f2-671b2cada42b","6481","6766"
"1443","ce172f8b-4904-45ad-9a03-a61eacbae676","1066","897"
"1444","e8374874-4178-4869-b92e-fef6bf30dc04","24541","13617"
"1445","b5b89643-c488-4f39-a302-25cab31084a5","258","83"
"1446","a5bc566e-e8ce-4a44-ba53-8f18202dd2ec","1254","1727"
"1447","630662ea-1c7d-4208-99fd-ba3afec20f0c","14649","7958"
"1448","2e8940fa-3a10-453d-94c5-7eb0bdc99783","5817","5605"
"1449","3df3818e-7984-4c62-bee3-81f95f8c6651","340","217"
"1450","0bfba3d3-6a04-4779-bb0a-df07df5b0558","14526","17199"
"1451","33ca19f4-18c8-4411-98df-ac23890ce9f5","5459","8273"
"1452","0b59a279-54ef-4723-854e-a12b61e9581a","1787","718"
"1453","67f66c07-6e61-4026-ade5-7e782fad3a5d","20067","15757"
"1454","bfbccd40-1a06-4ee7-b24d-b2f8cc714fa9","620","382"
"1455","c24b47a1-2f52-44f3-a3c6-374dca844731","12589","9671"
"1456","e40d316c-85f5-42b3-9034-5ecbc38e3285","458","114"
"1457","176af481-a5db-4902-84e0-393e7811b8c4","1047","1214"
"1458","8542f9a4-bd91-4066-91cf-359d2d9950db","914","288"
"1459","bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3","399","250"
"1460","0638ba22-040f-438d-83a5-9b670c4adaf5","19613","17554"
"1461","e6a83406-15db-4cb5-85d0-f56e4c2a5a01","1916","789"
"1462","89e4aade-fc77-4a18-8d0c-3554cc9b8c54","1864","1754"
"1463","db76c5ca-d555-4f09-b1db-baa1b713d875","9764","25185"
"1464","a344d1d3-bc5e-4a59-95f1-814999d009ac","9327","5352"
"1465","0a77bec1-12ef-4caa-b36a-f533001fcd29","3257","2137"
"1466","0284b8f6-b0e2-44bb-b9be-20aa63d24fce","2641","2961"
"1467","21666405-49f8-44f6-94bb-e064f202f7ba","7352","5852"
"1468","792cec6c-2b5a-4076-beb5-669125ae58a2","3329","5613"
"1469","f37c537b-3557-4031-bfd6-ab63ced32854","1906","1271"
"1470","9a709693-b4f8-4da9-8cc1-038c911a61be","14089","10561"
"1471","dfa48d0a-0974-48c7-ad52-e370681d01d3","123","54"
"1472","8e1d63a3-2980-4d69-ba61-1024e8a6df4b","12330","24741"
"1473","153c9281-268f-4cf3-8938-f5a4593e5df4","8095","4330"
"1474","25d9ce8e-72f7-4250-b992-f1fb8f29917f","503","115"
"1475","fc5ff119-74ef-4b9c-b736-8b0e5fd3f298","361","385"
"1476","3ca5e608-2636-4e00-9bb0-f64a69eb5a54","945","677"
"1477","979437d4-9514-4078-89cd-0b87907ddf86","776","510"
"1478","a49b5d41-7399-49ef-bcb8-a5779a30d2e9","12781","23114"
"1479","bba24968-a575-4b38-8c38-06f7ab6de8c8","1326","694"
"1480","0103c1cc-4a09-4a5d-a344-56ad99a77193","11718","20663"
"1481","3f00b7ed-27f3-4a52-8fac-0da21868af0a","1867","928"
"1482","1129817c-488a-4096-80c1-77fc1b107c93","334","995"
"1483","63d61461-ecfe-4057-896b-3ba3ff3111eb","4293","4517"
"1484","b9d2fcb1-95e1-4498-877f-3770e46de2ca","690","655"
"1485","a066b730-3809-4b39-a091-2297d40b51db","15853","10650"
"1486","76dd8566-b9fa-415c-8744-90b608db4e92","8250","2838"
"1487","637b672c-13b7-4e0e-812f-6b14dfc50e7e","3848","4703"
"1488","d59c4cda-11d9-48db-8bfe-b557ee602aed","3730","6999"
"1489","0b584a56-1dad-442b-842c-cab9468b5962","370","307"
"1490","4bf89e02-6c30-4603-9f6a-52619b1bea1a","6526","3861"
"1491","69421e11-e4c3-4854-951b-ceab4972e38e","18248","18107"
"1492","3877a6a1-093c-4478-b5a6-58a99a1338db","7298","3136"
"1493","98400193-5390-4720-b29e-65593037256c","393","150"
"1494","d201e6c0-103d-4a9a-9969-909bd421ddad","2042","904"
"1495","2f0baf2a-bfa7-4116-8c75-8240aed74553","3648","3045"
"1496","caf10f94-6c3a-4a71-b5f1-523c74007f92","1575","857"
"1497","2ecbd923-9daf-4f18-9250-e482ccec4c28","2479","3068"
"1498","9929a375-ccf4-4b8c-9b13-0026393fcb84","1356","1020"
"1499","e96facc7-a61b-42f7-9635-39178b1a9efb","886","600"
"1500","59cc0611-9501-47e6-b637-f31375f7ca4a","6593","1710"
"1501","231ff972-4e8e-4157-95e2-12f963cb478c","13057","5067"
"1502","ed962474-bb85-47f9-b108-073184f09bc8","11319","5804"
